Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.60     10.27    137.01   -451.99  -93.71   -353.28  0.00     0.00     0.00     -20.13   -0.00    0.00     1.00     -781.10 
3        0.63     10.08    131.75   -448.43  -91.80   -354.76  0.00     0.00     0.00     -19.84   -0.00    0.00     1.25     -781.83 
4        0.70     10.41    127.92   -449.96  -92.87   -350.03  0.00     0.00     0.00     -21.89   0.00     0.00     1.78     -785.06 
5        0.67     10.48    124.19   -457.15  -86.99   -354.67  0.00     0.00     0.00     -22.03   -0.00    0.00     1.77     -794.88 
6        0.63     10.39    117.11   -459.60  -95.32   -352.88  0.00     0.00     0.00     -20.91   -0.00    0.00     1.56     -810.05 
7        0.69     10.55    121.20   -454.85  -93.00   -348.16  0.00     0.00     0.00     -19.64   -0.00    0.00     1.16     -793.29 
8        0.67     10.31    132.24   -455.54  -94.39   -351.80  0.00     0.00     0.00     -20.57   0.00     0.00     1.29     -788.75 
9        0.67     10.31    130.70   -455.52  -95.18   -351.06  0.00     0.00     0.00     -20.90   0.00     0.00     1.01     -790.95 
10       0.57     10.27    129.53   -451.09  -94.62   -348.52  0.00     0.00     0.00     -19.46   -0.00    0.00     0.85     -783.32 
11       0.62     10.56    128.41   -463.96  -87.06   -353.32  0.00     0.00     0.00     -21.73   -0.00    0.00     1.10     -796.57 
12       0.65     10.14    145.53   -455.74  -95.90   -350.64  0.00     0.00     0.00     -20.38   -0.00    0.00     1.09     -776.03 
13       0.64     10.59    130.85   -454.61  -86.50   -353.01  0.00     0.00     0.00     -19.40   0.00     0.00     1.20     -781.47 
14       0.65     10.47    126.17   -458.27  -92.09   -351.48  0.00     0.00     0.00     -19.65   -0.00    0.00     1.43     -793.88 
15       0.62     10.05    132.64   -458.82  -91.55   -353.45  0.00     0.00     0.00     -21.21   -0.00    0.00     0.73     -791.64 
16       0.69     10.31    125.84   -459.09  -87.88   -351.72  0.00     0.00     0.00     -21.35   -0.00    0.00     1.25     -792.95 
17       0.70     10.25    121.98   -460.67  -92.47   -351.55  0.00     0.00     0.00     -20.20   -0.00    0.00     1.08     -801.83 
18       0.71     10.14    139.61   -462.88  -98.46   -352.40  0.00     0.00     0.00     -19.28   -0.00    0.00     0.83     -792.59 
19       0.61     10.26    117.77   -450.68  -100.70  -351.75  0.00     0.00     0.00     -18.31   -0.00    0.00     0.96     -802.71 
20       0.60     10.46    141.76   -452.63  -94.08   -352.07  0.00     0.00     0.00     -21.48   -0.00    0.00     1.52     -776.98 
