Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.55     10.67    119.63   -461.88  -86.10   -352.29  0.00     0.00     0.00     -22.02   -0.00    0.00     1.41     -801.25 
3        0.60     9.99     133.49   -454.91  -101.19  -354.18  0.00     0.00     0.00     -18.71   -0.00    0.00     1.09     -794.41 
4        0.67     10.26    126.15   -451.01  -89.86   -353.56  0.00     0.00     0.00     -21.98   -0.00    0.00     1.36     -788.90 
5        0.70     10.09    133.52   -458.22  -89.82   -348.12  0.00     0.00     0.00     -22.60   0.00     0.00     0.77     -784.47 
6        0.70     10.59    132.79   -458.84  -91.13   -352.53  0.00     0.00     0.00     -20.59   0.00     0.00     1.24     -789.06 
7        0.55     10.88    148.22   -456.59  -86.38   -352.76  0.00     0.00     0.00     -20.76   -0.00    0.00     1.23     -767.04 
8        0.60     10.53    125.86   -461.26  -90.84   -349.41  0.00     0.00     0.00     -20.21   -0.00    0.00     1.07     -794.79 
9        0.69     10.30    135.33   -456.00  -89.99   -352.30  0.00     0.00     0.00     -20.30   -0.00    0.00     1.21     -782.05 
10       0.62     10.61    135.04   -459.67  -91.46   -349.37  0.00     0.00     0.00     -18.80   -0.00    0.00     0.74     -783.53 
11       0.64     10.33    150.97   -456.29  -96.83   -352.89  0.00     0.00     0.00     -19.00   -0.00    0.00     1.23     -772.81 
12       0.59     10.50    125.08   -462.94  -91.13   -354.01  0.00     0.00     0.00     -21.56   -0.00    0.00     1.20     -803.36 
13       0.59     10.49    134.76   -453.17  -95.31   -352.22  0.00     0.00     0.00     -22.50   -0.00    0.00     1.02     -787.41 
14       0.58     10.05    150.12   -454.18  -95.72   -347.18  0.00     0.00     0.00     -20.65   -0.00    0.00     1.11     -766.51 
15       0.63     10.23    129.73   -454.44  -97.41   -351.39  0.00     0.00     0.00     -18.72   -0.00    0.00     1.10     -791.14 
16       0.63     10.27    136.49   -454.56  -99.84   -349.85  0.00     0.00     0.00     -19.64   -0.00    0.00     0.85     -786.56 
17       0.68     9.92     136.81   -459.49  -99.43   -349.71  0.00     0.00     0.00     -18.74   -0.00    0.00     0.90     -789.66 
18       0.60     10.64    137.41   -458.21  -92.54   -351.28  0.00     0.00     0.00     -20.76   -0.00    0.00     0.97     -784.40 
19       0.70     10.25    138.20   -459.95  -100.11  -355.06  0.00     0.00     0.00     -22.25   0.00     0.00     1.36     -797.82 
20       0.69     10.24    128.60   -460.28  -87.94   -354.99  0.00     0.00     0.00     -19.79   -0.00    0.00     0.77     -793.62 
