Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.58     11.24    120.82   -452.13  -82.14   -354.83  0.00     0.00     0.00     -20.76   0.00     0.00     1.66     -787.38 
3        0.62     10.63    124.59   -451.41  -89.48   -355.26  0.00     0.00     0.00     -18.43   -0.00    0.00     1.23     -788.76 
4        0.60     9.95     146.24   -454.71  -99.89   -348.32  0.00     0.00     0.00     -18.74   -0.00    0.00     1.34     -774.08 
5        0.56     10.22    137.68   -460.44  -93.80   -352.71  0.00     0.00     0.00     -19.78   -0.00    0.00     1.14     -787.91 
6        0.65     10.09    137.58   -456.84  -89.17   -351.56  0.00     0.00     0.00     -20.43   0.00     0.00     0.31     -780.11 
7        0.58     10.36    140.22   -456.47  -92.16   -352.92  0.00     0.00     0.00     -21.55   -0.00    0.00     1.22     -781.67 
8        0.70     10.48    128.99   -456.82  -91.63   -355.37  0.00     0.00     0.00     -21.60   0.00     0.00     1.26     -795.17 
9        0.66     10.30    130.83   -458.68  -90.12   -357.89  0.00     0.00     0.00     -20.94   -0.00    0.00     1.22     -795.58 
10       0.46     11.13    129.69   -449.72  -88.21   -349.32  0.00     0.00     0.00     -19.60   -0.00    0.00     0.82     -776.33 
11       0.58     10.27    132.65   -458.20  -92.68   -353.60  0.00     0.00     0.00     -21.89   0.00     0.00     1.02     -792.70 
12       0.55     10.70    121.31   -454.69  -91.32   -353.15  0.00     0.00     0.00     -20.92   -0.00    0.00     1.16     -797.61 
13       0.68     10.22    126.26   -447.34  -92.28   -351.99  0.00     0.00     0.00     -20.68   -0.00    0.00     0.87     -785.14 
14       0.71     10.17    129.10   -461.79  -93.66   -353.94  0.00     0.00     0.00     -20.91   -0.00    0.00     1.18     -800.03 
15       0.61     10.66    140.36   -452.95  -91.00   -345.62  0.00     0.00     0.00     -19.72   0.00     0.00     0.84     -768.08 
16       0.71     10.27    130.71   -457.23  -88.14   -351.59  0.00     0.00     0.00     -21.64   0.00     0.00     1.30     -786.58 
17       0.69     10.24    128.06   -451.50  -92.21   -351.82  0.00     0.00     0.00     -19.50   -0.00    0.00     0.87     -786.09 
18       0.62     10.46    110.78   -456.76  -93.61   -353.46  0.00     0.00     0.00     -22.38   0.00     0.00     1.14     -814.29 
19       0.68     10.19    116.44   -455.72  -90.03   -351.40  0.00     0.00     0.00     -20.73   -0.00    0.00     1.03     -800.42 
20       0.60     10.14    127.31   -450.76  -90.85   -349.05  0.00     0.00     0.00     -20.40   -0.00    0.00     0.76     -782.99 
