Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.60     10.52    134.84   -452.01  -91.63   -355.47  0.00     0.00     0.00     -21.45   -0.00    0.00     1.33     -784.41 
3        0.64     10.48    143.07   -452.88  -99.66   -351.55  0.00     0.00     0.00     -20.44   -0.00    0.00     0.97     -780.49 
4        0.60     10.76    129.11   -455.74  -86.55   -353.12  0.00     0.00     0.00     -18.80   -0.00    0.00     1.36     -783.74 
5        0.63     10.28    120.89   -454.37  -95.70   -352.87  0.00     0.00     0.00     -20.58   -0.00    0.00     1.19     -801.45 
6        0.56     10.55    145.57   -455.71  -92.18   -353.37  0.00     0.00     0.00     -20.39   -0.00    0.00     1.33     -774.75 
7        0.59     10.46    131.82   -451.17  -88.08   -350.75  0.00     0.00     0.00     -21.40   0.00     0.00     1.29     -778.29 
8        0.67     10.49    135.40   -459.76  -89.64   -352.56  0.00     0.00     0.00     -20.85   0.00     0.00     1.30     -786.11 
9        0.60     10.52    135.85   -455.95  -93.69   -353.10  0.00     0.00     0.00     -20.16   0.00     0.00     0.87     -786.17 
10       0.63     10.25    119.01   -460.60  -90.57   -353.02  0.00     0.00     0.00     -21.41   0.00     0.00     1.18     -805.41 
11       0.61     10.43    144.22   -458.94  -92.73   -353.58  0.00     0.00     0.00     -18.49   -0.00    0.00     1.46     -778.07 
12       0.58     10.32    124.70   -454.45  -87.49   -349.59  0.00     0.00     0.00     -21.74   0.00     0.00     1.10     -787.48 
13       0.63     10.08    124.87   -459.18  -97.18   -349.76  0.00     0.00     0.00     -22.42   -0.00    0.00     1.11     -802.56 
14       0.61     10.08    147.58   -457.35  -97.04   -349.49  0.00     0.00     0.00     -19.29   0.00     0.00     1.14     -774.46 
15       0.68     10.42    125.09   -458.30  -90.79   -354.41  0.00     0.00     0.00     -20.53   0.00     0.00     1.50     -797.44 
16       0.63     10.58    127.63   -456.66  -88.91   -347.19  0.00     0.00     0.00     -20.14   0.00     0.00     1.25     -784.03 
17       0.66     10.58    124.99   -456.36  -83.88   -352.53  0.00     0.00     0.00     -19.65   0.00     0.00     1.40     -786.01 
18       0.63     10.51    139.72   -457.11  -90.93   -351.44  0.00     0.00     0.00     -22.04   0.00     0.00     0.92     -780.88 
19       0.58     10.58    122.57   -454.02  -83.08   -351.55  0.00     0.00     0.00     -20.06   -0.00    0.00     1.46     -784.68 
20       0.66     10.54    135.96   -455.17  -94.79   -348.93  0.00     0.00     0.00     -21.05   0.00     0.00     1.08     -782.90 
