Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.63     10.40    133.29   -460.69  -94.91   -352.16  0.00     0.00     0.00     -18.86   0.00     0.00     0.92     -792.40 
3        0.68     10.23    147.03   -458.71  -95.06   -354.23  0.00     0.00     0.00     -22.63   -0.00    0.00     0.83     -782.76 
4        0.60     10.29    126.52   -457.92  -87.59   -351.38  0.00     0.00     0.00     -20.38   -0.00    0.00     0.89     -789.86 
5        0.53     10.72    126.22   -450.02  -81.44   -349.35  0.00     0.00     0.00     -20.64   -0.00    0.00     1.01     -774.22 
6        0.62     10.57    130.07   -455.11  -95.24   -351.61  0.00     0.00     0.00     -17.38   -0.00    0.00     1.19     -788.09 
7        0.50     10.61    128.40   -457.60  -92.90   -346.67  0.00     0.00     0.00     -18.70   -0.00    0.00     1.41     -786.06 
8        0.66     10.21    124.57   -459.52  -94.78   -354.20  0.00     0.00     0.00     -20.40   -0.00    0.00     1.03     -803.30 
9        0.54     10.56    125.95   -452.41  -88.75   -352.46  0.00     0.00     0.00     -19.90   -0.00    0.00     1.13     -786.44 
10       0.57     10.39    108.74   -457.56  -92.53   -348.79  0.00     0.00     0.00     -19.43   -0.00    0.00     0.82     -808.75 
11       0.57     10.37    119.43   -455.49  -94.68   -352.86  0.00     0.00     0.00     -19.68   -0.00    0.00     1.20     -802.08 
12       0.66     10.51    135.62   -455.01  -87.59   -352.75  0.00     0.00     0.00     -18.94   0.00     0.00     1.50     -777.17 
13       0.60     10.57    130.91   -461.98  -89.84   -349.03  0.00     0.00     0.00     -18.96   0.00     0.00     1.17     -787.73 
14       0.69     10.32    121.67   -454.84  -97.99   -352.07  0.00     0.00     0.00     -19.68   -0.00    0.00     1.08     -801.83 
15       0.62     10.32    157.68   -461.51  -85.97   -350.02  0.00     0.00     0.00     -19.80   0.00     0.00     1.17     -758.46 
16       0.65     10.17    130.47   -453.71  -95.56   -349.91  0.00     0.00     0.00     -21.82   -0.00    0.00     0.78     -789.76 
17       0.66     10.33    138.13   -456.19  -95.58   -354.39  0.00     0.00     0.00     -19.67   -0.00    0.00     0.98     -786.73 
18       0.63     10.35    122.78   -455.90  -93.15   -355.51  0.00     0.00     0.00     -21.67   0.00     0.00     0.66     -802.78 
19       0.61     10.76    108.63   -454.99  -82.13   -357.84  0.00     0.00     0.00     -21.40   -0.00    0.00     1.34     -806.39 
20       0.67     10.05    132.02   -458.76  -96.90   -354.55  0.00     0.00     0.00     -19.82   0.00     0.00     1.06     -796.95 
