Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.61     10.31    145.44   -457.67  -89.52   -352.23  0.00     0.00     0.00     -20.79   -0.00    0.00     1.00     -773.78 
3        0.66     10.35    140.49   -453.61  -88.76   -353.83  0.00     0.00     0.00     -18.80   0.00     0.00     1.36     -773.14 
4        0.52     11.03    119.40   -459.57  -84.32   -348.93  0.00     0.00     0.00     -19.64   -0.00    0.00     1.13     -791.94 
5        0.59     10.25    114.23   -456.45  -93.21   -353.46  0.00     0.00     0.00     -19.51   -0.00    0.00     0.97     -807.43 
6        0.61     10.63    120.62   -461.33  -95.29   -354.77  0.00     0.00     0.00     -18.98   0.00     0.00     1.70     -808.04 
7        0.64     10.04    128.64   -454.66  -94.57   -349.65  0.00     0.00     0.00     -20.78   -0.00    0.00     0.80     -790.22 
8        0.66     10.32    130.42   -450.26  -88.73   -350.08  0.00     0.00     0.00     -21.45   -0.00    0.00     1.34     -778.77 
9        0.66     10.57    123.89   -456.17  -91.29   -352.30  0.00     0.00     0.00     -20.21   0.00     0.00     1.41     -794.66 
10       0.60     10.95    127.87   -454.21  -87.03   -352.49  0.00     0.00     0.00     -20.29   0.00     0.00     1.60     -784.55 
11       0.66     10.37    134.05   -458.58  -88.69   -347.51  0.00     0.00     0.00     -19.05   0.00     0.00     1.54     -778.25 
12       0.65     10.29    118.00   -458.40  -90.25   -353.65  0.00     0.00     0.00     -21.84   0.00     0.00     1.59     -804.56 
13       0.65     10.28    127.05   -451.21  -96.79   -347.59  0.00     0.00     0.00     -19.27   0.00     0.00     1.15     -786.67 
14       0.64     10.39    136.85   -455.02  -90.79   -349.91  0.00     0.00     0.00     -20.35   0.00     0.00     0.98     -778.25 
15       0.64     10.46    118.63   -454.04  -93.64   -350.58  0.00     0.00     0.00     -18.89   0.00     0.00     1.21     -797.30 
16       0.69     10.31    120.20   -453.58  -95.08   -354.32  0.00     0.00     0.00     -21.36   0.00     0.00     1.13     -803.00 
17       0.66     10.61    117.89   -454.93  -89.75   -349.91  0.00     0.00     0.00     -19.91   -0.00    0.00     1.68     -794.93 
18       0.65     10.42    130.34   -460.98  -98.09   -348.46  0.00     0.00     0.00     -20.58   -0.00    0.00     1.35     -796.41 
19       0.61     10.34    134.26   -456.39  -91.39   -353.22  0.00     0.00     0.00     -21.16   -0.00    0.00     1.15     -786.75 
20       0.57     10.57    130.12   -457.62  -88.36   -349.50  0.00     0.00     0.00     -20.77   -0.00    0.00     1.31     -784.83 
