Steps    Q        Rg       Backbone Rama     Contact  Fragment Membrane ER       TBM_Q    Beta     Pap      Helical  Debye_huckel Total   
0        1.00     10.06    80.42    -357.54  -74.08   -363.62  0.00     0.00     0.00     -23.45   0.00     0.00     0.74     -737.53 
1        0.96     10.09    4.42     -441.56  -87.60   -363.93  0.00     0.00     0.00     -24.63   -0.00    0.00     0.98     -912.33 
2        0.54     10.57    118.48   -460.42  -90.74   -350.56  0.00     0.00     0.00     -19.25   -0.00    0.00     0.85     -801.63 
3        0.71     10.03    114.22   -456.20  -90.79   -351.46  0.00     0.00     0.00     -21.49   -0.00    0.00     0.99     -804.74 
4        0.63     10.43    142.70   -458.98  -95.95   -352.09  0.00     0.00     0.00     -19.80   -0.00    0.00     1.15     -782.96 
5        0.69     10.17    130.06   -457.85  -94.29   -352.74  0.00     0.00     0.00     -18.96   -0.00    0.00     0.94     -792.84 
6        0.65     10.25    124.45   -455.11  -93.99   -351.44  0.00     0.00     0.00     -21.97   -0.00    0.00     1.22     -796.83 
7        0.54     10.78    130.22   -463.66  -84.33   -351.35  0.00     0.00     0.00     -20.76   -0.00    0.00     1.30     -788.58 
8        0.57     10.28    130.46   -456.42  -90.23   -352.69  0.00     0.00     0.00     -20.94   -0.00    0.00     0.99     -788.83 
9        0.62     10.28    116.31   -452.78  -90.98   -353.35  0.00     0.00     0.00     -20.12   -0.00    0.00     1.34     -799.58 
10       0.57     10.53    122.38   -452.59  -92.06   -352.45  0.00     0.00     0.00     -20.39   -0.00    0.00     1.06     -794.04 
11       0.60     10.21    134.99   -458.33  -86.90   -352.57  0.00     0.00     0.00     -19.94   -0.00    0.00     0.81     -781.94 
12       0.66     10.47    142.71   -458.18  -88.31   -352.14  0.00     0.00     0.00     -21.99   -0.00    0.00     0.98     -776.93 
13       0.68     10.13    142.21   -456.08  -88.51   -354.03  0.00     0.00     0.00     -19.74   -0.00    0.00     0.87     -775.27 
14       0.66     10.19    132.93   -455.15  -96.53   -352.03  0.00     0.00     0.00     -19.40   -0.00    0.00     1.33     -788.86 
15       0.56     10.79    114.13   -458.72  -88.62   -347.95  0.00     0.00     0.00     -19.64   0.00     0.00     1.35     -799.46 
16       0.56     10.23    136.16   -461.12  -94.78   -355.46  0.00     0.00     0.00     -21.30   -0.00    0.00     0.95     -795.56 
17       0.53     10.50    122.02   -459.07  -86.95   -355.23  0.00     0.00     0.00     -21.53   -0.00    0.00     1.18     -799.59 
18       0.62     9.72     125.69   -461.08  -97.56   -351.52  0.00     0.00     0.00     -20.27   -0.00    0.00     0.97     -803.77 
19       0.69     10.00    134.56   -455.74  -93.14   -350.31  0.00     0.00     0.00     -21.24   -0.00    0.00     0.52     -785.35 
20       0.63     10.24    116.65   -461.02  -89.58   -352.08  0.00     0.00     0.00     -21.95   -0.00    0.00     0.98     -807.00 
